attraction_name,review stars,review text
National Museum of Singapore,5,Exhibits are very educational
National Museum of Singapore,5,"Museum is a place where we can learn a lot about history. In National Museum, i can find many information about Singapore, history, technology, architecture, fashion, and development of this country. Ah very awesome.."
National Museum of Singapore,5,Great historical museum.
National Museum of Singapore,5,Very well up kept museum
National Museum of Singapore,5,A place to enjoy the history and the culture of Singapore. A modern museum close to the MRT station.
National Museum of Singapore,4,"Lovely old colonial building,  with fascinating   interactive displays of Singapore history and natural environment"
National Museum of Singapore,4,It's a very attractive and educative place for new generation and blood sheed memories during our hard times during independent year!
National Museum of Singapore,5,"One word,wow! But you know,for the official,you better make street near you with banner or something interesting that showing how good the place."
National Museum of Singapore,4,Nice museum. Well kept and clean. Doremon present is a plus.
National Museum of Singapore,4,A Monumental venue to visit for a good education of Singapore history
National Museum of Singapore,5,Awesome place to get a hang of Singapore history and the evolution of ASEAN countries. There’s a Doraemon exhibition for now till 27dec 2020! Locals enter free!
National Museum of Singapore,5,Extensive collection for an immersive visit. Give yourself at least 3-4hrs to fully experience all the galleries at a relaxed pace.
National Museum of Singapore,5,"It was an informative visit to the National Museum of Singapore. The museum itself is modern and well set up. They have a variety of exhibition halls. They tell the story nicely and also make use of interactive tools to engage the audience more. Overall, I recommend it! Students also get a discount if you show your student card :)"
National Museum of Singapore,5,"Free Polaroid Exhibition ongoing....if u join on weekdays from 12pm-2pm, u might even get a chance to have a free ice cream sandwich after the exhibition..can go explore..😄😄"
National Museum of Singapore,5,insanely attractive especially the rotunda goass exhibtion ! highlighy recommended for all age even my 1 year old son enjoy it ! plus for local residents its completely free !!!!
National Museum of Singapore,5,"Lovely Museum , great talk ."
National Museum of Singapore,4,Cool... My 7 year old was amazed by olden days photos
National Museum of Singapore,5,"Contains different themed exhibition halls, showrooms and galleries. Fascinating artifacts and outstanding presentation. Love the use of natural light in the building. There is a restaurant inside. Facilities are adequate. The building is not very large but there are multiple stories with a number of halls. Worth visiting."
National Museum of Singapore,5,"The Singapore traveling web site said is free after 6pm, but when I ask for entry, is require entry fee for non-Singaporean. So is not free for traveller."
National Museum of Singapore,5,"Wow, a wonderful introduction to Singapore, go on a tour Christine's knowledge & passion shines through."
National Museum of Singapore,4,Best place for family to spend their evening time.
National Museum of Singapore,5,Nice place to know Singapore
National Museum of Singapore,5,Child friendly. Doraemon exhibition was interesting for the kids.
National Museum of Singapore,5,Nice place where you could learn history about it
National Museum of Singapore,1,The place is very nice with the doraemon exhibition. We are able to take pictures without touching the design but was unable to use our own selfie stand which are contactless to anyone else other than us.
National Museum of Singapore,4,Beautiful night festival. Very interesting
National Museum of Singapore,5,Amazing exhibits. Well done and well explained.
National Museum of Singapore,3,"Exhibits are kept nicely.
Totally AC museum.

If u r tourist, visit if u have plenty of time."
National Museum of Singapore,5,"Well it is historically museum place people need know I enjoy to watch listen and think
the future of the world 😂 for our  young generation to come"
National Museum of Singapore,5,"Wow, what a great light show this year! Enjoyed it a lot."
National Museum of Singapore,4,Just for relaxing & remind back when young time.
National Museum of Singapore,4,"""Home, Truely"" is definitely worth visiting."
National Museum of Singapore,5,Well set up and nice display about  Singapore history. Enjoyed visiting that famous place. One of the MUST visit place in Singapore.
National Museum of Singapore,5,Many things about singapore and japanese attack
National Museum of Singapore,4,Lots of greenary to chill lax with Fort Canning Park nearby. Accessible via MRT and public buses and there are many shopping centres nearby.
National Museum of Singapore,5,"Excellent, informative exposition. Very helpful guidance at the Reception. I was advised on better price options and best time management for the visit. There were two exhibitions going on at the time. I could buy a combined ticket that saved me some money. Great. Thank you."
National Museum of Singapore,3,A good place to go if you have some free time to spare
National Museum of Singapore,4,"Fun night festival light and sound display, along with the TeamLab exhibit in the rotunda."
National Museum of Singapore,5,Beautiful architectural gem. Housing many artifacts of historic Singapore. Has video and audio to explain certain pieces better.
National Museum of Singapore,5,Great architecture. Amazing location. Be careful as photography is allowed inky in few places however great shots could be taken. Ideal place for pre wedding shoots
National Museum of Singapore,5,So huge and so many things to see
National Museum of Singapore,5,Great place to learn more about Singapore’s history. Museum staff are really friendly as well.
National Museum of Singapore,4,A good place for learning of our Singapore past.
National Museum of Singapore,5,fun not boring
National Museum of Singapore,5,"It's nice to have doraemon in every corner, so we walk around museum while looking for doraemon"
National Museum of Singapore,5,"Beautifully maintained, interesting exhibits, gives a great overview of the city."
National Museum of Singapore,5,The museum was near my school (SMU) so I basically walked past it almost everyday. The only time that I actually stopped to take a photo of it and went inside to see the exhibition was during the Night Festival. Love the architecture really much. If you're interested in Museums then put this one in your to-go-list
National Museum of Singapore,5,"Had enjoy my day with kids, need more time as the place is big."
National Museum of Singapore,4,Deals in ancient to modern time transformation of Singapore.
National Museum of Singapore,5,Very nice museum! For sure a place to visit!
National Museum of Singapore,5,"A modern museum and it's Interesting. A lot of multimedia exhibits. But I find the flow of some exhibits can be improved. My favorite is the Rotunda Dome. A few good restaurants here too. Overall very enjoyable and you could spend a whole day here.

Note: Free admission for Singapore Citizens, Permanent Residents, children aged 6 and below and first caregivers of persons with disabilities to all galleries (permanent galleries and any on-going Special Exhibition)."
National Museum of Singapore,5,Good setting and program. Calm environment too
National Museum of Singapore,5,Love the history of our nation
National Museum of Singapore,5,Nice 😊
National Museum of Singapore,3,"Really pleasant place to grab a coffee and relax. If you are driving, it is best to park at Fort Canning and use the rear entrance."
National Museum of Singapore,4,Nice museum to learn about the history of Singapore. Located in a cool building as well if you are interested in observing the architecture.
National Museum of Singapore,5,Great place to learn about the history of Singapore. Lots of interesting artefacts and exhibits.
National Museum of Singapore,5,National Museum of Singapore was a great place to get to know Singapore well. We joined a tour with one of the museum's volunteer and were impressed by his deep and consistent knowledge. We could also feel his pride of his country and his enthusiasm in his work. We were very grateful. Thank you very much.
National Museum of Singapore,5,Great Experience and a must for a tourist.
National Museum of Singapore,5,Great museum..
National Museum of Singapore,5,Went here for a Ferrari gathering during 2014.
National Museum of Singapore,5,"This place is amazing. You will see the face of Singapore since the classic one till the modern one. This museum offers limitless pleasure of historical story. You have to visit this place when you are in Singapore. You will not regret it. Cause, it a must visit place."
National Museum of Singapore,5,The history of Singapore expo was very interesting and very well done. Quite an immersive experience. The upper floors didn't really appeal to me so I didn't give them a chance. Perhaps they were good too. I guess I'll never know!
National Museum of Singapore,5,One of the best places to learn Singapore history.
National Museum of Singapore,5,Lovely heritage of the short history we have. Looking back once in awhile
National Museum of Singapore,5,Awesome place to know the History
National Museum of Singapore,4,Good place to spend some time during the rainy Christmas day. Also free then and on new years day.
National Museum of Singapore,5,"It's one of beautiful buildings in Singapore from old time. Visitors may be impressed by the collections inside as well as the architecture itself.

In addition to existing building itself, the basement was added and the structure was strengthened. And new bridge was built to connect the third level of old and new constructions. Also, another glass ceilings were added to make shelter to the (previous) outdoor parts of buildings.

The outdoor stone wall is always clean, which gives clarity to superb maintenance.

No wonder lately Singapore is chosen as the best city in Asia."
National Museum of Singapore,5,Beautiful place
National Museum of Singapore,5,Nice way to learn about our history and while away a weekend
National Museum of Singapore,5,"Is very good place, to see many things from last time.or l think to me is, a place for young people in Singapore to take as a experience."
National Museum of Singapore,5,Very good place to know the history of Singapore.
National Museum of Singapore,4,"Beautiful, historic place that houses many exhibitions! Easily assessable near the heart of the city. Nice way to spend the afternoon away!"
National Museum of Singapore,4,"This place is incredibly amazing
Very well planned
Fun, clean and organised
Easy access using public transport
However the price is too much for museum. 15 SGD"
National Museum of Singapore,5,Going through the history of our island... Great educational stuffs and knowledge for the Youngs and Olds!
National Museum of Singapore,4,Beautifully renewed!
National Museum of Singapore,4,Looking at the history of Singapore is enlightening and fun
National Museum of Singapore,5,Great historical museum
National Museum of Singapore,5,"This was the highlight of my trip, was really really good and I would highly recommend it!"
National Museum of Singapore,5,Great place! Wedding held here!
National Museum of Singapore,5,Nice museum you need atleast 3 hours to explore this museum... infefinetly will comeback to see this museum again
National Museum of Singapore,4,It was a good experience to learn about history of Singapore.
National Museum of Singapore,4,Awesome location. Has lots of exhibitions showing history of Singapore. Went there during the light festival.
National Museum of Singapore,4,"Really interesting museum. If you want to know about SG, it is a must"
National Museum of Singapore,5,"Well curated, informative and interestingly displayed collection.. For 10$ you can escape singapore’s heat and have an enjoyable 1.5 hrs activity"
National Museum of Singapore,5,Enjoy the Doraemon display at the front green of the National Museum while it lasts!
National Museum of Singapore,4,"Today saw a new exhibition, called Glass Rotunda: Story of the Forest. I liked this a lot."
National Museum of Singapore,5,One of the best museum's I've ever been to
National Museum of Singapore,4,Always love museums hope to have more exhibitions soon
National Museum of Singapore,5,Very good place
National Museum of Singapore,2,"I thought I was going to a natural history museum. It looked more like a three dimensional secondary school history of Singapore book.
My mistake, I guess.
But the LED light show (Rotunda) is out of place, useless and a total waste of money!!!"
National Museum of Singapore,5,"This museum should be on the checklist of every tourists visiting Singapore, especially history-goers. For a reasonable fee of $15 per adult, you can enjoy all permanent galleries in the museum. An extra fee and ticket is available for those who wish to visit the museum exhibition. Get an entrance fee discount if you're a student simply by showing your student ID, even if you're a non-Singaporean and/or studying outside Singapore. My Indonesian university student card can be used to get such concession.

The permanent galleries showcases the history of Singapore from ancient times, European colonization, Japanese colonization, until modern Singapore. As the galleries are quite extensive, prepare yourself at least 3 hours to explore the whole museum.

The museum can be reached from two nearby MRT stations: Bras Basah or Bencoolen."
National Museum of Singapore,5,Place to explore the culture and heritage
National Museum of Singapore,4,Great architecture design and well presented exhibition information
National Museum of Singapore,5,"Free entry for Citizens, worth a visit!"
National Museum of Singapore,5,awesome place many things to see
National Museum of Singapore,5,Just another rainbowy 🌈 museum building
National Museum of Singapore,4,Pretty run-down but very big. A lot of picturesque spots to take pic of.
National Museum of Singapore,5,Well it has all the history stuff here.
National Museum of Singapore,5,Wonderful experience at the History of Singapore. Highly recommended.
National Museum of Singapore,4,Exhibition that shows the country history in her early struggles for Singaporean we can all relate to it 👍
National Museum of Singapore,5,Good place to enjoy many art works. This time have chance to try an AR art work. Very good.
National Museum of Singapore,5,A beautiful blend of modern and old architecture that houses our significant past! Love it!
National Museum of Singapore,4,Really fast wifia
National Museum of Singapore,5,You can learn the history of singapore in a modern and fun way...
National Museum of Singapore,4,Really good museum where we were able to get good overview of the history of Singapore. If you are able to get on one of the guided tours I would strongly recommend it. The first one in English is at 11am for up to 20 people on a first come first served basis. The guide was enthusiastic and knowledgeable. There was also an amazing digital display on in the rotunda which was beautiful and immersive.  A very calming event in a frantic city.
National Museum of Singapore,5,It's an amazing place to spend the day! :-)
National Museum of Singapore,5,Was there for the night festival. Great place to be at this time of the year. Museums are open till midnight to public for visiting.
National Museum of Singapore,5,Excellent place to learn about Singapore and easily can spend a day inaide
National Museum of Singapore,5,If you want to know a little history of singapore this is well worth a visit. Over 60 gets you in for 10.00sg$ otherwise 15.00 for adult. A quality place and so interesting makes you understand the makeup of how Singapore got where it is today. Good information lots of interactive opportunities. Also tgey run other expos but really felt the history side was so good.. lovely building too.
National Museum of Singapore,5,The free tour if Singapore's history was fascinating and the tour guide was very enthusiastic and proud to talk about her city. It's about an hour and covers the highlight. Highly recommended. Another side note is that the customer service at the museum was excellent. I was 5 minutes late and they walked me all the way to where the tour was.
National Museum of Singapore,5,We had wonderful time at sg night fest. Museum setting is just perfect!
National Museum of Singapore,5,"Got to know about Singapore history briefer...
Very well maintained..
Happy to be lived in Singapore"
National Museum of Singapore,5,"Do yourself a favour and go here! If you love history this THE PLACE for you, I spent 4.5 hours in this place and enjoyed every second. Interactive, very well explained and so many different things to see"
National Museum of Singapore,4,"Perfect stop by for a quick history of Singapore. The exhibit isn't too large so it won't take up too much of your time, about 2 hours max at a snail's pace.  There's a fancy restaurant for dining if the place is too crowded. Price is decent for the general admission."
National Museum of Singapore,5,Amazing museum with very interesting galleries presenting history and culture of Singapore.
National Museum of Singapore,5,Looking forward to more exciting and interactive events!
National Museum of Singapore,4,"Worth a visit, it tells the story of the country from older times till today and how the country managed to get to this high standards life. I found it very interesting. The building is great, the staff too, but the prices bit too high. We also went to the temp exhibition Old new world (regarding colonialism) with a guide and we enjoyed it!"
National Museum of Singapore,5,It's really beautiful and I've learned alot about singapore history and modern singapore!
National Museum of Singapore,5,"Worth the visit, I could stay only 2 hours in it sadly. I learned a lot about the history of Singapore."
National Museum of Singapore,5,Lovely light festival
National Museum of Singapore,4,"A nice place to spend a day getting  to know the history and culture of Singapore.
You'll be amazed of all the facts behind the scene!"
National Museum of Singapore,5,"Nice service, good exhibits."
National Museum of Singapore,5,"Go there for events when they happen, it's magical"
National Museum of Singapore,4,"Good experience. For Singaporean and Permanent residents, it is free. You must participate the tour which last about one and half hour. Very informative."
National Museum of Singapore,4,Not a big meseum but there is enough interesting info / facts about Singapore's history to keep the kids and us entertained and enlightened for about 2-3hrs.
National Museum of Singapore,4,The Home Truly exhibition hits you hard with a strong dose of nostalgia
National Museum of Singapore,4,"Wonderful museum but doesn't have the extensive art collection or exhibits you might be imagining. You can walk the entire place in less than 3hrs if you're slow.
My only complaint is that I wanted to see not.

Go to the Asian civilization museum, that place is awesome!"
National Museum of Singapore,5,Museum has lots of activities and talks alot about Singapore history. There's currently a doraremon event too
National Museum of Singapore,5,Very inspirational place. Great place to learn about the resilience of Singapore and Singaporean in general
National Museum of Singapore,4,Nice to know the history of Singapore. Admission is $15 for non-residents.
National Museum of Singapore,4,"ROM due to CCB P2, limited people per session. Good for newly-weds to take pics around vicinity. 🌹💞🙏🌈"
National Museum of Singapore,5,Great building and layout. Rotunda a must. A real beautiful walk through the history of the land.
National Museum of Singapore,5,"Spent 2 hours there with kids viewing lighting display story of forest , the history that I can relate to."
National Museum of Singapore,5,Great experience to learn about the history of Singapore! Should come especially if you’re a Singaporean as we often overlook local museums plus it’s free!
National Museum of Singapore,5,Good place to visit to learn the (sanitised) history of Singapore
National Museum of Singapore,5,"Beautiful museum, can learn history of Singapore from here."
National Museum of Singapore,5,Lot's of fun watching the night light festival.
National Museum of Singapore,4,Where we can find history of Singapore...down to memory lane
National Museum of Singapore,5,"What a beautiful museum! I spent 2 hours in there but could have easily spent more time, if I had it."
National Museum of Singapore,5,Our National museum from 1878 designed as the Raffles Library and in 1959 renamed as the National Museum. A must see experience with various history documentaries as well as temporary exhibitions.
National Museum of Singapore,3,"Went there because of the Doraemon’s Time-Travelling Adventures which was super disappointing!

I was guided to book the tickets online, thinking it is for the crowd-control especially during this Covid-19 situation yet only to know that it is not necessary. Of course, it was packed with people on Saturday.

All I got to see was a few different Doraemon standing outside and 1 Doraemon with his time traveling machine and his sister.

On the other hand, there are exhibits of stuff of Singapore’s history that was much more interesting than Doraemon. I suspect Doraemon is just a bait to get people go check out on Singapore’s history, haha!"
National Museum of Singapore,5,Very interesting to see Singapore’s evolution.
National Museum of Singapore,5,Beautiful place to visit and learn about our local history. Also a great place for dates :)
National Museum of Singapore,5,Really enjoyed the Italian Exhibition. The rest is good too
National Museum of Singapore,5,Faster come Singapore museum visit your small cutie blue Doraemon time travelling exhibition till 27  December 2020👍👍Miss it at your own risk🎇. Nearest Mrt station is DT21 Bencoolen
National Museum of Singapore,5,rich history of Singapore from pre colonial to modern can be found here
National Museum of Singapore,5,Best place to learn about the history of Singapore
National Museum of Singapore,5,"This is officially my favourite museum now and the best part of my trip to Singapore. The building is gorgeous and the people who work there are very friendly. Upstairs they have different rooms each depicting a period in Singapore's history and it's done so well, with music and decorations! It really makes you appreciate this young country's history and the progress they have achieved so quickly. There is also a round ''tower'' kind of room with music and interactive video projections, it's wonderful to see. Downstairs they have the main exhibition which is super interesting. One small negative point is that the AC is very strong downstairs and it's get really cold. Also there was a VR mask but it had no batteries. Otherwise outstanding!"
National Museum of Singapore,5,Quite good exhibits
National Museum of Singapore,5,Interesting. Take the tour.
National Museum of Singapore,5,"Good place to see exhibitions. Clean and cool, well organized. There are also some places for coffee and foods inside"
National Museum of Singapore,5,"This is a really great museum. It's like most of Singapore, very good. The very modern extension is really well planned and shows no end of high class improvements that we have learned to expect. It's a really must see part of Singapore, amongst many."
National Museum of Singapore,4,"I haven't visited the museum for decades. Because we were invited to a wedding luncheon at Food for Thought in the museum, I took the opportunity to look at the exhibits. The sections on old Singapore was very nostalgic. Love the school collection, the party clothes, photos, toys, personal items... My childhood came to life again :)"
National Museum of Singapore,4,It's nice to visit once in a while when they have different exhibition.
National Museum of Singapore,5,Great place to revise and know more about the history of Singapore.
National Museum of Singapore,5,Security guard went beyond his call of duties to even shelter visitors to the cars during a downpour. #Respect#
National Museum of Singapore,5,"If you are really interested in learning how Singapore has evolved and flourished, why it embraces rich culture and progressive ideas, be prepared to spend around 5 - 6 hrs here. The way this museum tells the stories to visitors is so pleasantly vivid and compelling, and there are so many things to see here."
National Museum of Singapore,5,A truly world class museum and history of Singapore.
National Museum of Singapore,4,Good place to learn about the old history about singapore
National Museum of Singapore,5,It was an impromptu visit to the Museum with my husband. He loves history and the exhibitions made him very happy! We will definitely score it 5/5 and plan to visit it next time too!
National Museum of Singapore,5,"The museum is really big with many exhibitions and interesting light displays. I spent over 3hours there and couldn't finish it all (that is if you read every single information board). I reckon another hour or so would suffice to see everything in detail. The museum is extremely clean , hand sanitizer provided at every door during covid 19."
National Museum of Singapore,5,Brought my kid to the latest Children's Season and thought that it was really well crafted; the exhibits were a fun distraction and we especially​ liked GosTan Back.
National Museum of Singapore,5,5 stars museum!
National Museum of Singapore,5,Nice place..!
National Museum of Singapore,5,I could learn Singapore history
National Museum of Singapore,5,"Loved it! I would recommend this museum to everyone. The temporary exhibit of ""packaging matters"" is what I saw and I really liked how well researched it was. I would love to go back to see the main museum collection. The building is also very well maintained from the colonial times. It can be a full day activity to explore around and see everything inside. The museum shop has some of the best souvenirs I've seen in Singapore, it's worth a visit. If you have a good budget then this shop is worth buying stuff from."
National Museum of Singapore,5,"Lovely, fun filled place for me. The memories... Do not recommend it for children though..."
National Museum of Singapore,5,Really enjoy this museum.
National Museum of Singapore,5,Extremely well-curated museum that gives you a great overview of Singaporean history as viewed by Singaporeans. Learned a ton and gained a greater appreciation and understanding of Singapore's unique place in the World. Leave at least a few hours for a leisurely exploration of the exhibits.
National Museum of Singapore,5,Good place to let family visit.
National Museum of Singapore,5,Very good place to learn about the history of Singapore.
National Museum of Singapore,5,Free for Singaporean. You can visit each hall to know more about the history of our country.
National Museum of Singapore,5,Best place for educational purposes
National Museum of Singapore,5,I really like how they presents the timeline of singapore. Some are very important for not only Singapore but the rest of the regions. Some are not too important but they know how to make it look very important. 😁😁😁. I like the display btw. Very informatif.
National Museum of Singapore,4,Escape the crowds and the heat at the National Museum of  Singapore. It's A nice quiet place to chill and learn about Singapore's history. Not my favourite museum as the exhibits rarely change and is pretty much all of the same theme... The building is huge with lots of good spots to take photos at. Great for photo buffs and instagramers. Entry is free for locals so bring along your IC if you go.
National Museum of Singapore,5,A place to rewind your memories. A good place to know the history of Singapore and the locals should visit this museum.
National Museum of Singapore,3,An eclectic mix of exhibits
National Museum of Singapore,5,I love the architecture of this place
National Museum of Singapore,5,Rich history and great for educating people
National Museum of Singapore,4,Interesting exhibition
National Museum of Singapore,4,Lots of pictures and historical value.  Very interesting
National Museum of Singapore,5,Restaurant THE FLUTE
National Museum of Singapore,5,I think this museum was really interesting! I learn a lot about singapore strategic localisation.
National Museum of Singapore,5,The past is the key to the future.
National Museum of Singapore,4,"A modern museum focused on the history of Singapore. The exhibits we visited (An Old New World, Surviving Syonan, Singapore History Gallery) are informative and are deep dives into the specific themes. While the exhibits had interesting snippets and offer glimpses into life in historic Singapore, parts of the galleries can feel repetitive after a while.

If you need a break from the history deep dives, check out the “Singapore, Old Tree” and “Story of the Forest” art exhibits in the same facilities.

Admission is free for Singapore residents."
National Museum of Singapore,5,"Great place to be at, beautiful campus and occasionally nice events going on in the museum."
National Museum of Singapore,4,"It is good to know history of singapore. It shows how it was before, how they survive during war, how much they overcome..... Singapore today view didn't come easily. Everything is hard work. Salute to SG government"
National Museum of Singapore,5,Amaxing..very inspiring..we are learning a lot
National Museum of Singapore,5,We visited this museum for the first time and were pleasantly surprised. It is housed in a magnificent white colonial style building and has a number of exciting and informative exhibitions. As my father-in-law was captured by the Japanese in Singapore in WW2 we were particularly interested in the story of Singapore and its subsequent capture. We thought the exhibitions were very well thought out and the artefacts displayed were extremely interesting.
National Museum of Singapore,5,"I have never studied singaporean history. This museum does a good job of sharing important people from all cultures who had a hand in influencing the city, not just the political figures, but also, the businessmen, school teachers, philantropists, workers, etc. It has a good balance of projection displays with artifacts, pictures, diagrams, and short, clear descriptions so it was like reading a picture book. It even has a replica of a Japanese tank used by Speilberg for a world war two movie. From a huge ship and pirate weapons to a projection of forest animals in the dome, it is well worth the price of admission. After 3 hours, you can walk away with a good overview of the city's history from women's rights to wwii hisotory to how sinaporeans lived through the decades. It isnt overwhelming like some museums that has way too much stuff and info like the curator just dumped it all in."
National Museum of Singapore,4,"Interesting exhibits. Food in cafeteria is too expensive, though."
National Museum of Singapore,5,"Great place to come, but the food in the cafeteria FOOD FOR THOUGHT is too expensive to consume, each/individual opinion no obligation."
National Museum of Singapore,5,Enjoy the gallery with 3D effect and the section with mirrors
National Museum of Singapore,5,Have a nice cafe with SGD 10.70 can have nice chocolate Lava cake with Ice Cream!! Have a wonderful afternoon.
National Museum of Singapore,4,Interesting museum to explore and learn about the history
National Museum of Singapore,4,Learn about history of Singapore... especially at annual Singapore Night Festival.
National Museum of Singapore,5,nice place. nice service
National Museum of Singapore,5,"Pretty central.
Good to add to a trip."
National Museum of Singapore,4,Wonderful illumination during Singapore night lights experience.
National Museum of Singapore,5,"I love museums and Singapore has once again shown how delightful experience a museum can be. Very engaging, entertaining and enriching displays. Kids loved the ship set up inside, the displays had sensory experiences built in and Singapore and Malay history just came alive!

They have a lovely brunch cafe inside aptly named ""Food for thought"" which had a awesome food and great coffee... Would surely recommend it"
National Museum of Singapore,5,"I would recommend the Singapore History guided tour. It lasts for around 1 hour and given such a short time you will be able to learn a lot about the country's history and obtain a deep appreciation of how Singapore came to be.
The tour will quickly go through the different exhibits so if you're the type who wants to take your time looking at the displays, it would be better to go around the exhibits on your own first then join the tour right after. They have a lot of audiovisual materials that you will be missing out if you only go for the tour."
National Museum of Singapore,5,Great photo spot 😍.
National Museum of Singapore,5,"There is a lot of Aircon, my favourite this this one :)"
National Museum of Singapore,5,Great
National Museum of Singapore,3,Experience and knowing their culture.
National Museum of Singapore,5,"Reduced price for students - S$10
Great experience, got to explore the history of Singapore via a guided tour"
National Museum of Singapore,4,"A great place to know about the history of Singapore. There are various permanent exhibitions in the Museum whereby you get to know how Singapore has transformed over the years.

There are also modern growth since the 1920s and an animated 3D area with a sky fall of flowers and a forest of local animals, habitat, and flowers.  If you like to know how life was like during the Japanese Occupation, this is definitely a place where you get to see how Singaporeans survived through the ordeal.

If you're a Singaporean or Permanent Residents, admission is free, otherwise, it's not too much to pay either."
National Museum of Singapore,5,Study the SG history
National Museum of Singapore,5,The exhibits are interactive and one can learn a lot of Singapore's history from the museum. The architecture of the national museum is also amazing.
National Museum of Singapore,5,Learn history the fun way!
National Museum of Singapore,5,Always be the perfect place to viait
National Museum of Singapore,5,"Could spend an entire day here. Amazing architecture and exhibits. Even if you don't come and pay to see the exhibits, you can enjoy the building and patio. Check their details on student/teacher/local discounts"
National Museum of Singapore,4,"Guided tours are highly recommended. Crowd could be intense on the weekends.
Some exhibits are not suitable for young children.
-Sad to observe how parents are not reminded to mind their kids when they are restless and cranky. Hope security and staff could improve on that."
National Museum of Singapore,5,Good place to visit and photography
National Museum of Singapore,5,"Great place with extreme detail about Singapore history, wide collections of antiques and artifacts. Excellent place if you want to learn something about Singapore history. Definitely come back again."
National Museum of Singapore,5,Great place to visit as a tourist. History of Singapore and how they become 1 of the best country in the world. Nice restaurant at entrance as well.
National Museum of Singapore,5,"As Singapore's oldest museum, the National Museum of Singapore has a rather contemporary interior in a stunning colonial building. The museum is well-curated and has plenty of interactive, informative and exciting exhibits. It also houses 3 restaurants/cafes - Flutes, Food for Thought and Janice Wong. An awesome place to learn about the history of Singapore back in 1950s, 1960s and 1970s. #localguides #singapore #sg #museums"
National Museum of Singapore,3,The building itself is good but the stuff inside is not really my cup of tea.
National Museum of Singapore,5,Good opportunity to learn more about Singapore culture and history
National Museum of Singapore,5,Peace town
National Museum of Singapore,5,"Very nice museum to learn more about Singapore. I had the luck to be able to see the temporary/special exhibition ""an old new world:from the east indies to the founding of Singapore, 1600s-1819"",it was fantastic! It really should be part of the permanent exhibition."
National Museum of Singapore,5,Great gallery that accurately depicts the history of Singapore and the challenge it faces. Historical pieces are all around!
National Museum of Singapore,4,"I went on a weekday, lots of families with little kids visited on the same day. It was very noisy. If you don't mind the noise, and just want to have a great museum experience, you'll enjoy this place. It's a huge museum with lots of different themed rooms you can explore."
National Museum of Singapore,4,A must see for all residents and tourists!! Inexpensive and gives visitors a frame of reference and knowledge of the culture and evolution of the city state. Bring your student IDs for discounts. They honor local and international student IDs!!
National Museum of Singapore,5,A very good museum to discover the history of Singapore. Nice café and restaurant also.
National Museum of Singapore,5,History of Singapore. Must go
National Museum of Singapore,5,Great experience. A lot to discover about Singapore and where they're coming from. I loved the journey of transformation they've gone on. Gives me hope that my own Ghana will do well. Lunch here was great as well. Great all round experience.
National Museum of Singapore,5,"Five stars because I was lucky to take a very, very good and informative tour through the History Gallery (by Imam (?) - cannot remember the guide's name, it was a Thursday 2 pm tour, available as part of the museum entry ticket). If I didn't take the tour, then I would have given 3.5 stars for this museum, but the tour made a big difference."
National Museum of Singapore,5,"Clean place, great exhibits!"
National Museum of Singapore,5,"The museum is very modern and pretty. Several things to see besides Singapore's past history, also modern growth since the 1920s onward in the upstairs area and an animated 3D area with a sky fall of flowers and a forest of local animals, habitat, and flowers. I found it to be dark for the animated portion but it was very pretty."
National Museum of Singapore,5,"Excellently organised displays, staff are very friendly and welcoming."
National Museum of Singapore,4,"The size of the museum is just right, not too big that gets overwhelmed. A hour or two spent here would give you a nice overview of the modern history of Singapore especially on the post WWII era. The yearly World Press Photo Exhibition is also held here."
National Museum of Singapore,4,Night festival 2017 - light show
National Museum of Singapore,5,"Great way to spend a few hours, very interesting history."
National Museum of Singapore,5,"There is air conditioning and the washrooms are quite clean. There are lockers to store belongings. There are a few vending machines and there's a water cooler as well. The different galleries are extremely interesting, especially the Singapore History Gallery. The information cards contain sufficient information and there are a few tours that you can join."
National Museum of Singapore,4,Nostalgic place
National Museum of Singapore,5,The museum has embark it's digital journey to allow visitors to redefine art and heritage thru technological exploitation.
National Museum of Singapore,5,"This is a detailed and fascinating museum of Singapore’s history, starting with the earliest settlements through the colonial era, WWII and independence. The exhibits are thoughtfully curated and interactive, giving visitors a real glimpse into life in Singapore at various times. Make sure you leave yourself plenty of time - I would recommend two hours at least."
National Museum of Singapore,4,If you have time I would recommend the visit. Not only does it go through the history of the first settlers and then the colonial past. But what I found more interesting was how the country was transformed after the hardships of war to the current position as a major hub in asia.
National Museum of Singapore,4,Great museum to find out what Singapore is all about. They also gave a great cafe with very enjoyable food.
National Museum of Singapore,5,"Absolutely loved visiting here... both the permanent exhibitions showing the history of Singapore  from its foundation ( brought to life in some brilliant immersive experiences ) and also the temporary exhibitions , which were also worth a visit"
National Museum of Singapore,5,"Getting to know all about the history of Singapore through lovely displays, photos. From the start to modern day. A day well spent gaining the knowledge.
The exhibition on packaging at Stanford gallery is worth checking out.
Display story if the forest in Glass Rotunda was steller!!
For nature lovers, Singapore an Old Tree photos exhibition was a treat.
Amazing experience, worth the visit👌"
National Museum of Singapore,5,Currently got a lot of doraemon figures in and outside the museum which can let kids to take pictures with.
National Museum of Singapore,5,"For local and SPR is free, other need to pay open until 7pm. When free can have a look"
National Museum of Singapore,5,"Amazing place , Everything before Today of Singapore"
National Museum of Singapore,5,Love the ambience at food for thought!!!
